url,lat,long,district,neighborhood
https://live.staticflickr.com/6219/6381143953_390a3d92ea.jpg,41.38345,2.181762,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera
"
https://live.staticflickr.com/6032/6381089895_91f41801e7.jpg,41.383462,2.181794,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera
"
https://live.staticflickr.com/7160/6393100213_219ef9a756.jpg,41.381618,2.1726,Ciutat Vella,"el Raval
"
https://live.staticflickr.com/6105/6373783787_1233a91df6.jpg,41.383393,2.181687,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera
"
https://live.staticflickr.com/3422/3981749296_629a85b835.jpg,41.399692,2.157933,Gràcia,"la Vila de Gràcia
"
https://live.staticflickr.com/6103/6387592581_75ed06a225.jpg,41.383844,2.192587,Ciutat Vella,la Barceloneta
https://live.staticflickr.com/23/34834418_c2fa166587.jpg,41.386009,2.169134,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/23/34834381_2c1a98187f.jpg,41.391986,2.164746,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/23/34834316_27480901fa.jpg,41.385848,2.173469,Ciutat Vella,"el Barri Gòtic
"
https://live.staticflickr.com/22/34834264_c6691c957b.jpg,41.381832,2.17157,Ciutat Vella,"el Raval
"
https://live.staticflickr.com/6106/6324912884_39026c91bc.jpg,41.421868,2.118816,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes
"
https://live.staticflickr.com/23/34834228_6850bbfc84.jpg,41.375858,2.177696,Ciutat Vella,"el Barri Gòtic
"
https://live.staticflickr.com/6037/6324916232_e4020cc00a.jpg,41.421876,2.118923,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes
"
https://live.staticflickr.com/6113/6327260445_450161138d.jpg,41.410371,2.137141,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova i el Putget
https://live.staticflickr.com/23/34834164_12994e6039.jpg,41.405301,2.174863,Eixample,la Sagrada Família
https://live.staticflickr.com/22/34834111_532efcaeba.jpg,41.405301,2.174863,Eixample,la Sagrada Família
https://live.staticflickr.com/23/34834051_fa018df6bb.jpg,41.405301,2.174863,Eixample,la Sagrada Família
https://live.staticflickr.com/21/34833944_5180ad76d7.jpg,41.381043,2.1227,Les Corts,"la Maternitat i Sant Ramon
"
https://live.staticflickr.com/21/34833878_47b75ade5b.jpg,41.381043,2.1227,Les Corts,"la Maternitat i Sant Ramon
"
https://live.staticflickr.com/22/34833910_a9b9f088e1.jpg,41.381043,2.1227,Les Corts,"la Maternitat i Sant Ramon
"
https://live.staticflickr.com/22/34833831_6d2ea41aad.jpg,41.381043,2.1227,Les Corts,"la Maternitat i Sant Ramon
"
https://live.staticflickr.com/7027/6613885573_ecb62105c3.jpg,41.379899,2.175529,Ciutat Vella,"el Barri Gòtic
"
https://live.staticflickr.com/50/145208336_fe55d31e06.jpg,41.414201,2.152966,Gràcia,"Vallcarca, el Coll i la Salut


"
https://live.staticflickr.com/22/27196796_073ad04017.jpg,41.398702,2.167224,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/21/27196797_650d8b5740.jpg,41.400634,2.167739,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/21/27196792_aeeaf26ff7.jpg,41.400634,2.167739,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/22/27196793_8dd803ca8d.jpg,41.400634,2.167739,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/21/27197918_fa98cb89bc.jpg,41.393181,2.164778,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/22/27196795_4c5297e8eb.jpg,41.400634,2.167739,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/21/27196794_5de504e077.jpg,41.400634,2.167739,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3316/3572410515_646785e0f8.jpg,41.380415,2.173576,Ciutat Vella,"el Raval
"
https://live.staticflickr.com/2155/2412166406_897c329a45.jpg,41.404625,2.175078,Eixample,la Sagrada Família
https://live.staticflickr.com/3421/3900418957_241dc72835.jpg,41.385719,2.170049,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/222/550786334_f8ec97f3f2.jpg,41.384472,2.146539,Eixample,la Nova Esquerra de l'Eixample
https://live.staticflickr.com/197/550786348_a6945c7677.jpg,41.39632,2.148771,Sarrià-Sant Gervasi,"Sarrià, les Tres Torres i Vallvidrera


"
https://live.staticflickr.com/2638/3913264468_a4e0bdfd75.jpg,41.420525,2.126541,Horta-Guinardó,"els Barris de la Vall d'Hebron




"
https://live.staticflickr.com/2456/3946166281_851fabdeee.jpg,41.391587,2.17997,Eixample,el Fort Pienc
https://live.staticflickr.com/2422/3946176091_573be1b3cd.jpg,41.385518,2.163147,Eixample,"Sant Antoni
"
https://live.staticflickr.com/3489/3946177939_473d04e80c.jpg,41.382298,2.158041,Eixample,la Nova Esquerra de l'Eixample
https://live.staticflickr.com/2545/3946169951_61a7c987aa.jpg,41.38943,2.167868,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/2633/3946954686_8df5aee9c2.jpg,41.38964,2.167825,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/2182/2087357894_34fffd39e1.jpg,41.385945,2.173393,Ciutat Vella,"el Barri Gòtic
"
https://live.staticflickr.com/2491/3931951218_d4f2449a0d.jpg,41.385719,2.170049,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/6111/6260677996_e5f3e76e28.jpg,41.393995,2.162778,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/7147/6431657321_0e7f6e3a5f.jpg,41.383935,2.126512,Les Corts,"la Maternitat i Sant Ramon
"
https://live.staticflickr.com/65535/50243071158_6df5411af2.jpg,41.391105,2.167954,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/5086/5288580643_6b91926429.jpg,41.385719,2.170049,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3646/5829307879_704e77a68e.jpg,41.387539,2.165272,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3504/5829855626_d9d97f2e73.jpg,41.387273,2.165851,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/221/550786228_bb38eaf6ea.jpg,41.405301,2.154436,Gràcia,"la Vila de Gràcia
"
https://live.staticflickr.com/2179/2411592458_bc5fb6c994.jpg,41.415199,2.153878,Gràcia,"Vallcarca, el Coll i la Salut


"
https://live.staticflickr.com/1402/604933009_9245b8949e.jpg,41.3692,2.153019,Sants-Montjuïc,"el Poble Sec i Montjuïc

"
https://live.staticflickr.com/1223/604933017_696c085195.jpg,41.421872,2.118859,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes
"
https://live.staticflickr.com/2090/2411577814_3dd5cf922d.jpg,41.413819,2.152612,Gràcia,"Vallcarca, el Coll i la Salut


"
https://live.staticflickr.com/3242/2412226054_2fb2be938a.jpg,41.376051,2.148256,Sants-Montjuïc,"la Font de la Guatlla, Hostafrancs i la Bordeta
"
https://live.staticflickr.com/3167/2411403925_458968e92f.jpg,41.376051,2.148256,Sants-Montjuïc,"la Font de la Guatlla, Hostafrancs i la Bordeta
"
https://live.staticflickr.com/3228/2411583200_95afa0bd48.jpg,41.413819,2.152612,Gràcia,"Vallcarca, el Coll i la Salut


"
https://live.staticflickr.com/3202/2499830492_27d2f15f21.jpg,41.37907,2.174745,Ciutat Vella,"el Raval
"
https://live.staticflickr.com/2299/2499003685_7f68bd7433.jpg,41.414209,2.153191,Gràcia,"Vallcarca, el Coll i la Salut


"
https://live.staticflickr.com/1427/604932981_93d78e52e8.jpg,41.373572,2.149779,Sants-Montjuïc,"el Poble Sec i Montjuïc

"
https://live.staticflickr.com/2416/2499829844_058368b4e7.jpg,41.410516,2.14744,Gràcia,"Vallcarca, el Coll i la Salut


"
https://live.staticflickr.com/3257/5703927199_d00a7ce151.jpg,41.384661,2.17423,Ciutat Vella,"el Barri Gòtic
"
https://live.staticflickr.com/5269/5703927535_e78375daf5.jpg,41.384564,2.174166,Ciutat Vella,"el Barri Gòtic
"
https://live.staticflickr.com/3412/5704494264_c3ed350897.jpg,41.384641,2.174187,Ciutat Vella,"el Barri Gòtic
"
https://live.staticflickr.com/3094/5849145997_c8b4eb0f74.jpg,41.391121,2.165937,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/5072/5849702476_7e9dffe853.jpg,41.390718,2.166323,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/2658/5849703026_6abaf7a55b.jpg,41.391056,2.166066,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/5315/5849699678_083a270597.jpg,41.391088,2.165765,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/5193/5849700206_9800af67a8.jpg,41.391137,2.165937,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/2705/5829845576_009147fd37.jpg,41.384617,2.17422,Ciutat Vella,"el Barri Gòtic
"
https://live.staticflickr.com/2513/5829850200_d6cde89bfd.jpg,41.376639,2.177417,Ciutat Vella,"el Barri Gòtic
"
https://live.staticflickr.com/3179/5829851782_fdbce0847d.jpg,41.382492,2.177674,Ciutat Vella,"el Barri Gòtic
"
https://live.staticflickr.com/5311/5829847884_1c3c9ea802.jpg,41.387531,2.168598,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/5279/5829294713_02ae30d982.jpg,41.380077,2.175314,Ciutat Vella,"el Barri Gòtic
"
https://live.staticflickr.com/2468/5829308517_f324566cdd.jpg,41.382492,2.177546,Ciutat Vella,"el Barri Gòtic
"
https://live.staticflickr.com/3015/5829304761_ddd4237bc2.jpg,41.382508,2.177438,Ciutat Vella,"el Barri Gòtic
"
https://live.staticflickr.com/3073/3057667072_a6b4f11488.jpg,41.383945,2.171096,Ciutat Vella,"el Raval
"
https://live.staticflickr.com/3179/3056829527_323e6991fb.jpg,41.383382,2.17145,Ciutat Vella,"el Raval
"
https://live.staticflickr.com/3037/3056829065_2d636a6311.jpg,41.388923,2.168596,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3034/3056828527_23779f5eb1.jpg,41.395881,2.160615,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3220/3056829115_9e8a420eba.jpg,41.379388,2.174402,Ciutat Vella,"el Raval
"
https://live.staticflickr.com/3225/3057666086_497bb31ccc.jpg,41.379388,2.174402,Ciutat Vella,"el Raval
"
https://live.staticflickr.com/3233/3056830365_b7e24718c7.jpg,41.378261,2.175828,Ciutat Vella,"el Barri Gòtic
"
https://live.staticflickr.com/3234/3056829403_509e241480.jpg,41.379259,2.17483,Ciutat Vella,"el Raval
"
https://live.staticflickr.com/3227/3056829319_cd6de6be29.jpg,41.379388,2.174402,Ciutat Vella,"el Raval
"
https://live.staticflickr.com/3176/3057665794_1d4524d40a.jpg,41.385538,2.170068,Ciutat Vella,"el Barri Gòtic
"
https://live.staticflickr.com/3189/3056829013_f4ced81869.jpg,41.388923,2.168596,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3033/3056828259_3e854cefc4.jpg,41.395881,2.160615,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3290/3057666656_c156ab4599.jpg,41.386561,2.170066,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3052/3056829431_130557b8b2.jpg,41.386561,2.170066,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3141/3056829465_d5806cfb9d.jpg,41.386561,2.170066,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3143/3056829493_c1295f6b22.jpg,41.386561,2.170066,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3288/3057667310_25a6d2c749.jpg,41.378615,2.175399,Ciutat Vella,"el Raval
"
https://live.staticflickr.com/3037/3057667402_0ba02ee05d.jpg,41.378261,2.175828,Ciutat Vella,"el Barri Gòtic
"
https://live.staticflickr.com/3278/3057665990_be958de0b5.jpg,41.388923,2.168596,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3247/3057667012_6b0f68babd.jpg,41.383945,2.171096,Ciutat Vella,"el Raval
"
https://live.staticflickr.com/3165/3056829633_4f54b3815e.jpg,41.384573,2.170528,Ciutat Vella,"el Raval
"
https://live.staticflickr.com/3058/3056830087_f9f7cc7d46.jpg,41.378615,2.175399,Ciutat Vella,"el Raval
"
https://live.staticflickr.com/3283/3057666752_16db43320b.jpg,41.384573,2.170528,Ciutat Vella,"el Raval
"
https://live.staticflickr.com/3271/3057666838_e87e11945a.jpg,41.384573,2.170528,Ciutat Vella,"el Raval
"
https://live.staticflickr.com/3292/3057667554_e828ebb069.jpg,41.377826,2.176085,Ciutat Vella,"el Barri Gòtic
"
https://live.staticflickr.com/3001/3056828931_bb29fd0780.jpg,41.388923,2.168596,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3138/3057666788_7f8a9b2e62.jpg,41.383945,2.171096,Ciutat Vella,"el Raval
"
https://live.staticflickr.com/3224/3056828333_0ac1e11617.jpg,41.395881,2.160615,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3243/3057666952_1ce2bc40b4.jpg,41.384573,2.170528,Ciutat Vella,"el Raval
"
https://live.staticflickr.com/3151/3056830005_525e1956a1.jpg,41.383945,2.171096,Ciutat Vella,"el Raval
"
https://live.staticflickr.com/3049/3056829869_c174c46b19.jpg,41.383945,2.171096,Ciutat Vella,"el Raval
"
https://live.staticflickr.com/3010/3057665704_435f2790cd.jpg,41.395881,2.160615,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3024/3056828151_7edcdef62c.jpg,41.395881,2.160615,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3057/3057665774_c6be3b84db.jpg,41.385538,2.170068,Ciutat Vella,"el Barri Gòtic
"
https://live.staticflickr.com/3612/3354885344_b4edceaef0.jpg,41.388923,2.168596,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3140/3057667374_3b5926a173.jpg,41.383945,2.171096,Ciutat Vella,"el Raval
"
https://live.staticflickr.com/3248/3057665226_5c2d07dc8c.jpg,41.396316,2.159788,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3053/3057667956_f44bfa3ea3.jpg,41.430387,2.182841,Nou Barris,"Vilapicina, Porta, el Turó de la Peira i Can Peguera"
https://live.staticflickr.com/3215/3057668068_0059288499.jpg,41.40309,2.174153,Eixample,la Sagrada Família
https://live.staticflickr.com/5252/5428047512_e8a5f8f2b9.jpg,41.394549,2.162375,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/48/145208371_328328a87c.jpg,41.414201,2.152966,Gràcia,"Vallcarca, el Coll i la Salut


"
https://live.staticflickr.com/3223/3057666914_d2beabe9ef.jpg,41.383945,2.171096,Ciutat Vella,"el Raval
"
https://live.staticflickr.com/2067/3546632958_6a37b53656.jpg,41.391559,2.163738,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3311/3545832989_4c72839b02.jpg,41.391559,2.163738,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3621/3546660382_39f12b04b4.jpg,41.395274,2.161688,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3373/3545843239_9b336ae3b2.jpg,41.395274,2.161688,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/2448/3545848229_acb731d914.jpg,41.395274,2.161688,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3318/3546665258_6a9428fabc.jpg,41.395274,2.161688,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3315/3545869413_e38d896157.jpg,41.395274,2.161688,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/2473/3545862859_bbae9e3208.jpg,41.395274,2.161688,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3623/3545872535_5268466ec2.jpg,41.395274,2.161688,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3368/3545882715_efc1ebacb4.jpg,41.395274,2.161688,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3573/3546701730_c0b0a4d816.jpg,41.395274,2.161688,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3320/3546708556_0fafd32fc4.jpg,41.395274,2.161688,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3312/3546704830_d5a62073cb.jpg,41.395274,2.161688,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/2172/3546693540_22e7b5fe57.jpg,41.395274,2.161688,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3588/3546730942_b4d2c72e0a.jpg,41.395274,2.161688,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/2477/3545929609_be0acb48c7.jpg,41.395274,2.161688,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/2477/3545915235_f32ac6c05c.jpg,41.395274,2.161688,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3648/3546717704_2e27b7234a.jpg,41.395274,2.161688,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3402/3546763402_9485d0c266.jpg,41.395274,2.161688,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3560/3546750468_5aeb1f044c.jpg,41.395274,2.161688,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3366/3546744906_4eeb80855b.jpg,41.395274,2.161688,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/2433/3545966877_504f282f5f.jpg,41.395274,2.161688,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3588/3546775446_5c64b69372.jpg,41.395274,2.161688,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3611/3545973415_033b7521b0.jpg,41.395274,2.161688,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/2468/3545983321_d71239bf05.jpg,41.395274,2.161688,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3321/3546801078_87a0d6470c.jpg,41.395274,2.161688,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3591/3546807004_af98367cb4.jpg,41.395274,2.161688,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3600/3546010037_ae96494956.jpg,41.396618,2.161377,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3362/3546831618_b12aef688c.jpg,41.39805,2.164006,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3618/3546850858_f92aaaac97.jpg,41.39805,2.164006,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3650/3546871254_9a37e7cbcb.jpg,41.39805,2.164006,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3560/3546854870_5eb63b0926.jpg,41.39805,2.164006,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3557/3546885634_cbc1cbd3c5.jpg,41.39805,2.164006,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3244/3546073637_662c86cd3c.jpg,41.39805,2.164006,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/2382/3546908784_a80ce27530.jpg,41.396159,2.165218,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3626/3546090207_9d8e665d6d.jpg,41.396159,2.165218,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3598/3546918912_6253862afb.jpg,41.396159,2.165218,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3618/3546124857_f6ef0b46af.jpg,41.389446,2.166087,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3632/3546925708_40682eb3af.jpg,41.389446,2.166087,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/3365/3546129661_43d5abd932.jpg,41.378732,2.173984,Ciutat Vella,"el Raval
"
https://live.staticflickr.com/3407/3546135397_16e8e5061f.jpg,41.378732,2.173984,Ciutat Vella,"el Raval
"
https://live.staticflickr.com/2467/3555973263_ce04e8c71d.jpg,41.403547,2.150498,Gràcia,"la Vila de Gràcia
"
https://live.staticflickr.com/3606/3555979431_7360c182bd.jpg,41.403547,2.150498,Gràcia,"la Vila de Gràcia
"
https://live.staticflickr.com/3576/3556796736_c25cd0d739.jpg,41.403547,2.150498,Gràcia,"la Vila de Gràcia
"
https://live.staticflickr.com/2433/3555994147_54a521ea4b.jpg,41.384516,2.176505,Ciutat Vella,"el Barri Gòtic
"
https://live.staticflickr.com/3344/3556006917_de5e37726a.jpg,41.384516,2.176505,Ciutat Vella,"el Barri Gòtic
"
https://live.staticflickr.com/2482/3556003101_950ec0eea9.jpg,41.384516,2.176505,Ciutat Vella,"el Barri Gòtic
"
https://live.staticflickr.com/3331/3556824298_7d753afc60.jpg,41.387462,2.175196,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera
"
https://live.staticflickr.com/3662/3556010695_8b7c01674d.jpg,41.387462,2.175196,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera
"
https://live.staticflickr.com/3006/3556831106_e90cc26ee1.jpg,41.367984,2.168104,Sants-Montjuïc,"el Poble Sec i Montjuïc

"
https://live.staticflickr.com/2450/3556837310_caff4f82d8.jpg,41.373886,2.159199,Sants-Montjuïc,"el Poble Sec i Montjuïc

"
https://live.staticflickr.com/3398/3556035019_977c841170.jpg,41.363072,2.165626,Sants-Montjuïc,"el Poble Sec i Montjuïc

"
https://live.staticflickr.com/2425/3556039509_2cf269952d.jpg,41.363072,2.165626,Sants-Montjuïc,"el Poble Sec i Montjuïc

"
https://live.staticflickr.com/3598/3556867840_29d782613d.jpg,41.36308,2.165325,Sants-Montjuïc,"el Poble Sec i Montjuïc

"
https://live.staticflickr.com/3311/3556061895_3da6e56764.jpg,41.368588,2.159789,Sants-Montjuïc,"el Poble Sec i Montjuïc

"
https://live.staticflickr.com/3314/3556065649_ef232c6298.jpg,41.368588,2.159789,Sants-Montjuïc,"el Poble Sec i Montjuïc

"
https://live.staticflickr.com/3379/3556068313_80f81a1e31.jpg,41.368588,2.159789,Sants-Montjuïc,"el Poble Sec i Montjuïc

"
https://live.staticflickr.com/3381/3556070521_0f60706032.jpg,41.368588,2.159789,Sants-Montjuïc,"el Poble Sec i Montjuïc

"
https://live.staticflickr.com/3385/3556082593_7f15278049.jpg,41.368588,2.159789,Sants-Montjuïc,"el Poble Sec i Montjuïc

"
https://live.staticflickr.com/3385/3556086093_1e25a6588f.jpg,41.368588,2.159789,Sants-Montjuïc,"el Poble Sec i Montjuïc

"
https://live.staticflickr.com/2468/3556088815_ee0c79171e.jpg,41.364964,2.155337,Sants-Montjuïc,"el Poble Sec i Montjuïc

"
https://live.staticflickr.com/3390/3556905622_b0ee2348eb.jpg,41.364964,2.155337,Sants-Montjuïc,"el Poble Sec i Montjuïc

"
https://live.staticflickr.com/2096/3556092023_ccdf493fcd.jpg,41.364964,2.155337,Sants-Montjuïc,"el Poble Sec i Montjuïc

"
https://live.staticflickr.com/3615/3556922880_f83e2ba40f.jpg,41.367151,2.155777,Sants-Montjuïc,"el Poble Sec i Montjuïc

"
https://live.staticflickr.com/3624/3556115065_1e69554471.jpg,41.367151,2.155777,Sants-Montjuïc,"el Poble Sec i Montjuïc

"
https://live.staticflickr.com/2421/3556935202_497bf2c93e.jpg,41.368632,2.153373,Sants-Montjuïc,"el Poble Sec i Montjuïc

"
https://live.staticflickr.com/3301/3556932362_a2d241d964.jpg,41.371044,2.151786,Sants-Montjuïc,"el Poble Sec i Montjuïc

"
https://live.staticflickr.com/2313/3556137763_bfaa238714.jpg,41.368632,2.153373,Sants-Montjuïc,"el Poble Sec i Montjuïc

"
https://live.staticflickr.com/3297/3556146969_bcac15739f.jpg,41.374047,2.149726,Sants-Montjuïc,"el Poble Sec i Montjuïc

"
https://live.staticflickr.com/3297/3556952392_4101620039.jpg,41.372388,2.15171,Sants-Montjuïc,"el Poble Sec i Montjuïc

"
https://live.staticflickr.com/3112/3556955494_62103ecfc5.jpg,41.368632,2.153373,Sants-Montjuïc,"el Poble Sec i Montjuïc

"
https://live.staticflickr.com/3571/3556161501_48d90b12b5.jpg,41.374993,2.14905,Sants-Montjuïc,"el Poble Sec i Montjuïc

"
https://live.staticflickr.com/4120/5448059117_9a9040e233.jpg,41.36837,2.150804,Sants-Montjuïc,"el Poble Sec i Montjuïc

"
https://live.staticflickr.com/4093/5448667142_a18e544862.jpg,41.368318,2.150729,Sants-Montjuïc,"el Poble Sec i Montjuïc

"
https://live.staticflickr.com/3113/3144637368_f2b1281a5e.jpg,41.378257,2.134394,Sants-Montjuïc,Sants i Badal
https://live.staticflickr.com/3198/3144635744_91358c9e92.jpg,41.385663,2.170057,Ciutat Vella,"el Barri Gòtic
"
https://live.staticflickr.com/3088/3144635144_af32278f11.jpg,41.396384,2.16156,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/5015/5472690423_dbc073b522.jpg,41.393825,2.167477,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/5012/5473261270_8994a18b39.jpg,41.403571,2.174488,Eixample,la Sagrada Família
https://live.staticflickr.com/5099/5472691769_56aebceae9.jpg,41.414313,2.151453,Gràcia,"Vallcarca, el Coll i la Salut


"
https://live.staticflickr.com/5092/5472697823_fbd49760d4.jpg,41.403571,2.174488,Eixample,la Sagrada Família
https://live.staticflickr.com/5254/5472669901_177616964d.jpg,41.403571,2.174488,Eixample,la Sagrada Família
https://live.staticflickr.com/4/4537274_3881db2889.jpg,41.382089,2.18542,Ciutat Vella,la Barceloneta
https://live.staticflickr.com/3/4537262_6f07b8d84c.jpg,41.380543,2.177181,Ciutat Vella,"el Barri Gòtic
"
https://live.staticflickr.com/4/4537294_caf8f6359d.jpg,41.382089,2.18542,Ciutat Vella,la Barceloneta
https://live.staticflickr.com/109/267739642_b69095bcfe.jpg,41.388529,2.151517,Eixample,"l'Antiga Esquerra de l'Eixample
"
https://live.staticflickr.com/2487/4105601444_837f4ef851.jpg,41.403514,2.174638,Eixample,la Sagrada Família
https://live.staticflickr.com/98/267739107_51628c52ea.jpg,41.388529,2.151517,Eixample,"l'Antiga Esquerra de l'Eixample
"
https://live.staticflickr.com/96/267739174_ee83cafd6f.jpg,41.388529,2.151517,Eixample,"l'Antiga Esquerra de l'Eixample
"
https://live.staticflickr.com/88/267739795_af5017e216.jpg,41.388529,2.151517,Eixample,"l'Antiga Esquerra de l'Eixample
"
https://live.staticflickr.com/2292/2223777098_72fd2b0531.jpg,41.394517,2.161002,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/92/267739597_c9353a652d.jpg,41.388529,2.151517,Eixample,"l'Antiga Esquerra de l'Eixample
"
https://live.staticflickr.com/2127/2160525473_6c831b57b3.jpg,41.397125,2.159564,Gràcia,"la Vila de Gràcia
"
https://live.staticflickr.com/2008/2167324081_48cff94b57.jpg,41.397125,2.159564,Gràcia,"la Vila de Gràcia
"
https://live.staticflickr.com/2266/2285982891_2d092487bb.jpg,41.415569,2.152419,Gràcia,"Vallcarca, el Coll i la Salut


"
https://live.staticflickr.com/2359/2223779814_244d515f4c.jpg,41.394517,2.161002,Eixample,"la Dreta de l'Eixample
"
https://live.staticflickr.com/94/267739320_4e1d27351f.jpg,41.388529,2.151517,Eixample,"l'Antiga Esquerra de l'Eixample
"
https://live.staticflickr.com/2549/4104833137_2b33a5acae.jpg,41.413781,2.15273,Gràcia,"Vallcarca, el Coll i la Salut


"
https://live.staticflickr.com/3219/3135827333_02dd9989a4.jpg,41.388143,2.15744,Eixample,"l'Antiga Esquerra de l'Eixample
"
https://live.staticflickr.com/3289/3135823187_dc3671753c.jpg,41.388143,2.15744,Eixample,"l'Antiga Esquerra de l'Eixample
"
